Accelerator_Pedal_value,Throttle_position_signal,Engine_speed,Engine_torque,Current_Gear,Vehicle_speed,Indication_of_brake_switch_ON(2)/OFF(1),Time(s)
0,5.7,1045,9.8,4,27,2,1306
0,5.7,986,9.4,4,24,2,1307
0,5.7,955,10.2,3,20,2,1308
0,7.1,987,16.4,3,14,2,1309
0,7.1,850,20.3,3,8,2,1310
0,7.1,795,18.8,1,4,2,1311
0,7.1,772,19.5,1,0,2,1312
0,6.6,709,18.4,1,0,2,1313
0,6.6,674,18.4,1,0,2,1314
0,6.6,675,18.4,1,0,2,1315
0,6.6,670,18.4,1,0,2,1316
0,6.1,689,16.4,1,0,2,1317
0,6.1,681,16.4,1,0,2,1318
0,6.1,678,16,1,0,2,1319
0,6.1,671,16.4,1,0,2,1320
0,6.1,668,16,1,0,2,1321
0,6.1,661,16.8,1,0,2,1322
0,6.1,654,18,1,0,2,1323
0,6.1,663,17.6,1,0,2,1324
0,6.1,665,17.6,1,0,2,1325
0,6.6,667,18,1,0,2,1326
0,6.6,664,18,1,0,2,1327
0,6.6,660,18.8,1,0,2,1328
0,6.6,669,18.4,1,0,2,1329
0,6.6,669,18.4,1,0,2,1330
0,6.6,671,18.4,1,0,2,1331
0,6.6,667,18.4,1,0,2,1332
0,6.6,667,18.4,1,0,2,1333
0,6.6,671,18,1,0,2,1334
0,6.6,667,18.4,1,0,2,1335
0,6.6,672,18.4,1,0,2,1336
0,6.6,671,18.4,1,0,2,1337
0,6.6,675,18,1,0,2,1338
0,6.1,678,17.2,1,0,2,1339
0,6.1,676,17.2,1,0,2,1340
0,6.1,672,16.8,1,0,2,1341
0,6.1,669,17.2,1,0,2,1342
0,6.1,672,16.8,1,0,2,1343
0,6.1,668,17.2,1,0,2,1344
0,6.1,674,16.8,1,0,2,1345
0,6.1,665,17.2,1,0,2,1346
0,6.1,669,17.2,1,0,2,1347
0,6.1,671,16.8,1,0,2,1348
0,6.1,668,17.2,1,0,2,1349
0,7.1,657,18,1,0,2,1350
0,6.6,652,19.9,1,0,2,1351
0,6.6,671,19.5,1,0,2,1352
0,6.6,667,19.1,1,0,2,1353
0,6.6,663,19.1,1,0,2,1354
0,6.6,662,19.1,1,0,2,1355
0,6.6,660,19.5,1,0,2,1356
0,6.6,665,19.1,1,0,2,1357
0,6.6,664,19.1,1,0,2,1358
0,6.6,667,19.1,1,0,2,1359
0,6.6,666,19.1,1,0,2,1360
0,7.1,658,21.1,1,0,1,1361
0,7.1,720,19.1,1,0,1,1362
0,7.1,756,19.5,1,2,1,1363
2,8,978,24.2,1,4,1,1364
0,5.7,908,15.6,1,5,1,1365
6.2,8.5,976,21.9,1,6,1,1366
12.9,11.8,1438,32.4,1,8,1,1367
10.9,12.2,2004,32.8,1,12,1,1368
13.3,11.8,1787,26.6,2,14,1,1369
28.9,25.4,2125,53.5,2,18,1,1370
23.4,40.4,2579,57.8,2,24,1,1371
0,7.5,2059,18.4,2,27,2,1372
0,7.5,1595,12.5,3,25,2,1373
0,7.1,1475,11.3,3,23,1,1374
13.3,12.7,1602,28.1,3,23,1,1375
5.1,10.8,1750,31.3,3,24,1,1376
0,8,1609,16.4,3,25,1,1377
16.4,14.1,1806,34,3,25,1,1378
11.7,13.2,1953,37.1,3,27,1,1379
9.8,10.8,1905,28.5,3,29,1,1380
0,7.1,1828,12.5,3,29,2,1381
0,7.1,1621,9,3,26,2,1382
0,7.1,1432,9.4,3,23,2,1383
0,6.6,1241,10.9,3,20,2,1384
0,6.6,1112,11.7,3,18,2,1385
0,6.6,1039,12.5,3,16,2,1386
0,6.1,996,12.9,3,15,1,1387
7.8,9.9,1230,26.2,3,15,1,1388
9.8,10.4,1336,28.5,3,16,1,1389
9.4,9.9,1455,29.3,3,19,1,1390
14.1,12.7,1591,34,3,21,1,1391
13.7,14.1,1667,43,3,24,1,1392
0.8,7.5,1650,20.3,3,26,1,1393
0,7.1,1550,9.4,3,26,1,1394
0,7.1,1502,7.4,3,26,1,1395
0,8,1494,10.9,3,26,1,1396
15.2,14.6,1909,36.7,3,27,1,1397
12.9,14.6,2042,39.8,3,29,1,1398
14.5,13.2,2045,30.9,3,31,1,1399
19.9,17.9,1828,46.9,4,33,1,1400
18,15.5,1750,45.7,4,35,1,1401
14.8,12.7,1800,38.7,4,37,1,1402
12.5,10.8,1842,25.8,4,38,1,1403
12.5,12.2,1889,32.4,4,39,1,1404
10.5,8.9,1914,21.1,4,40,1,1405
12.9,12.2,1935,28.9,4,40,1,1406
0,7.1,1947,14.1,4,41,1,1407
4.3,7.5,1925,11.7,4,40,1,1408
16,13.2,1940,29.3,4,40,1,1409
18.4,15,1999,40.2,4,42,1,1410
19.1,15.5,2087,42.2,4,43,1,1411
18,15.5,2170,41,4,45,1,1412
3.5,8.5,1932,18.8,4,46,1,1413
0,7.5,1569,5.1,5,46,1,1414
0,7.1,1564,4.7,5,45,1,1415
0,6.6,1521,2.7,5,45,1,1416
0,7.1,1489,0,5,43,1,1417
10.2,8.9,1496,20.7,5,43,1,1418
17.6,13.6,1510,35.9,5,43,1,1419
28.9,46,1964,60.2,5,45,1,1420
21.1,25.8,2558,55.1,4,47,1,1421
15.2,14.6,2196,37.9,5,49,1,1422
13.3,13.6,1948,39.1,5,50,1,1423
0,6.1,1714,13.7,5,50,2,1424
0,6.6,1639,1.2,5,49,1,1425
0,6.6,1640,0,5,48,1,1426
0,5.2,1587,4.7,5,47,1,1427
0,7.1,1559,0,5,46,1,1428
7.4,8,1553,16.4,5,45,1,1429
6.2,8,1537,18.8,5,44,1,1430
1.6,7.1,1524,17.2,5,44,1,1431
3.1,7.1,1511,16.4,5,44,1,1432
6.2,8,1497,18.4,5,43,1,1433
4.7,7.5,1491,18.8,5,43,1,1434
4.7,7.5,1484,18.8,5,43,1,1435
2.3,6.6,1467,14.1,5,43,1,1436
0,5.7,1425,7,5,42,1,1437
14.1,11.8,1506,27.7,5,42,1,1438
9,9.4,1476,27,5,43,1,1439
18.4,14.1,1517,39.1,5,44,1,1440
17.6,14.6,1584,45.3,5,46,1,1441
17.6,13.6,1649,41,5,48,1,1442
18.4,14.6,1710,43,5,49,1,1443
22.7,16.9,1779,46.5,5,51,1,1444
14.5,13.6,1846,38.3,5,53,1,1445
0,6.1,1814,5.9,5,53,1,1446
0,8.5,1792,0,5,52,1,1447
0,8,1756,0,5,51,1,1448
0,8,1717,0,5,50,1,1449
0,7.5,1676,0,5,49,1,1450
0.4,7.5,1673,0.4,5,48,1,1451
5.9,8,1663,17.6,5,48,1,1452
10.5,9.9,1654,22.3,5,48,1,1453
10.5,10.8,1667,28.5,5,48,1,1454
5.5,8,1703,18.8,5,48,1,1455
9.8,9.9,1681,20.7,5,48,1,1456
16.4,13.6,1716,38.3,5,49,1,1457
7,9.4,1716,29.3,5,50,1,1458
8.2,8.5,1715,19.1,5,50,1,1459
4.3,7.5,1692,14.5,5,49,1,1460
0,6.1,1649,2.3,5,49,1,1461
0,7.5,1627,0,5,47,1,1462
0,7.1,1569,0,5,46,2,1463
0,7.1,1514,0,5,44,2,1464
0,6.6,1442,0,5,42,1,1465
0,6.6,1395,0,5,41,1,1466
0,6.1,1352,0,5,40,1,1467
3.5,7.5,1348,4.3,5,39,1,1468
13.3,11.8,1520,30.1,5,38,1,1469
12.9,12.7,1678,35.2,5,39,1,1470
21.9,19.7,1947,49.6,5,41,1,1471
23.4,22.1,2079,53.1,5,43,1,1472
24.2,24.4,2135,55.1,5,45,1,1473
19.5,22.6,2204,53.1,5,47,1,1474
0,5.7,1654,10.2,5,48,1,1475
0,7.5,1614,0,5,47,1,1476
0,8.5,1581,0,5,46,1,1477
9,9.9,1637,28.5,5,45,1,1478
0,5.7,1487,5.5,5,45,2,1479
0,7.1,1501,0,5,44,1,1480
18.7,15.5,1638,39.8,5,44,1,1481
7,8.9,1607,26.6,5,44,1,1482
14.1,11.8,1627,28.9,5,44,1,1483
5.9,8.9,1576,27.3,5,45,1,1484
0,5.7,1415,3.5,5,44,2,1485
0,6.6,1429,0,5,42,2,1486
0,6.1,1370,0,5,40,2,1487
0,5.2,1228,0,5,37,2,1488
0,6.1,1000,10.5,5,33,2,1489
0,5.7,1023,9.4,4,27,1,1490
18.4,13.6,1510,33.2,4,26,1,1491
4.7,9.4,1646,28.5,4,28,1,1492
0,6.1,1280,10.2,4,28,2,1493
0,6.1,1027,10.2,4,25,2,1494
0,6.1,910,11.7,3,20,2,1495
0,8,929,18.8,3,13,2,1496
0,7.1,853,20.7,3,9,1,1497
9,10.4,1055,30.1,3,9,1,1498
15.6,15,1706,43.4,3,11,1,1499
14.5,15.5,1819,43,3,15,1,1500
0,8,1385,23,3,17,1,1501
0,6.6,1153,14.1,0,18,2,1502
0,6.6,992,12.9,0,17,2,1503
0,6.6,917,12.9,0,13,2,1504
0,6.6,870,12.9,0,8,2,1505
0,6.1,819,13.7,0,4,2,1506
0,5.7,772,13.3,0,0,2,1507
0,5.7,690,13.7,0,0,2,1508
0,5.7,671,14.1,0,0,2,1509
0,5.2,670,14.1,0,0,2,1510
0,5.7,668,14.1,0,0,2,1511
0,5.7,668,14.1,0,0,2,1512
0,5.2,670,14.1,0,0,2,1513
0,5.2,670,14.1,0,0,2,1514
0,5.7,667,14.1,0,0,2,1515
0,5.7,668,14.1,0,0,2,1516
0,5.7,667,14.5,0,0,2,1517
0,5.7,670,14.1,0,0,2,1518
0,5.7,669,14.1,0,0,2,1519
0,5.7,665,14.1,0,0,2,1520
0,5.7,669,14.1,0,0,2,1521
0,5.7,666,14.1,0,0,2,1522
0,5.7,649,16,0,0,2,1523
0,6.1,652,18,0,0,2,1524
0,6.1,679,15.6,0,0,2,1525
0,6.1,666,16,0,0,2,1526
0,6.1,667,16.4,0,0,2,1527
0,6.1,669,16.4,0,0,2,1528
0,6.1,666,15.6,0,0,2,1529
0,5.2,650,12.1,1,0,1,1530
6.2,8.9,861,25.8,1,0,1,1531
17.6,14.6,1613,40.2,1,6,1,1532
21.9,17.4,2219,46.5,1,12,1,1533
28.1,22.1,2551,50.8,1,18,1,1534
29.3,27.7,2531,57,2,23,1,1535
22.7,22.1,2898,50.8,2,28,1,1536
22.3,18.8,2407,46.9,3,32,1,1537
26.6,24.9,2557,55.1,3,36,1,1538
19.9,21.1,2741,50.8,3,40,1,1539
12.5,12.2,2354,27.7,4,41,1,1540
14.1,13.6,2196,34,4,42,1,1541
15.6,14.1,2194,35.2,4,44,1,1542
16.8,14.1,2172,36.7,4,45,1,1543
19.5,15,1779,43.8,5,46,1,1544
22.3,16,1694,46.1,5,48,1,1545
29.3,24.4,1726,56.6,5,49,1,1546
30.5,69,2239,66.4,5,51,1,1547
25.8,30.5,2385,62.1,5,53,1,1548
25.8,26.8,2325,59,5,55,1,1549
25.8,25.8,2111,56.3,5,57,1,1550
25.4,25.4,2075,56.3,5,59,1,1551
20.3,19.3,2093,52,5,61,1,1552
15.6,13.6,2107,37.9,5,61,1,1553
19.9,16,2124,43.8,5,62,1,1554
19.5,16,2142,45.7,5,62,1,1555
9.4,10.8,2157,31.6,5,63,1,1556
0,6.1,2106,7.4,5,62,1,1557
11.7,9.9,2099,19.1,5,61,1,1558
12.1,10.4,2063,23.4,5,60,1,1559
11.7,10.4,2034,23,5,59,1,1560
11.7,10.8,2012,23.8,5,58,1,1561
11.7,10.8,1989,25,5,58,1,1562
7,8.9,1968,19.9,5,57,1,1563
0,6.6,1900,3.9,5,56,1,1564
0,8.5,1859,0,5,54,2,1565
0,7.5,1782,0,5,52,2,1566
0,7.5,1718,0,5,50,2,1567
0,7.1,1652,0,5,48,1,1568
0,7.1,1596,0,5,47,1,1569
0,7.1,1542,0,5,45,1,1570
0,6.6,1475,0,5,43,2,1571
0,6.1,1380,0,5,41,2,1572
0,5.2,1178,0,5,37,2,1573
0,6.1,1003,10.9,5,33,2,1574
0,5.2,1039,9.4,4,28,2,1575
0,5.7,939,10.5,4,22,2,1576
0,7.5,862,18.8,3,11,2,1577
0,6.6,843,18.4,3,6,2,1578
0,7.1,780,18.8,1,2,2,1579
0,6.6,733,18.8,1,0,2,1580
0,6.6,672,18.8,1,0,2,1581
0,6.6,682,18.4,1,0,1,1582
0,6.6,729,18.4,1,0,2,1583
0,6.6,687,18.8,1,0,2,1584
0,6.6,668,18.8,1,0,2,1585
0,6.6,670,18.4,1,0,2,1586
0,7.1,705,19.1,1,0,1,1587
10.2,10.8,1247,32,1,3,1,1588
18.7,15,1699,41,1,8,1,1589
19.5,16.9,2329,44.9,1,14,1,1590
23,17.9,2212,45.7,2,18,1,1591
28.1,24,2387,54.3,2,22,1,1592
35.9,49.3,2836,65.6,2,26,1,1593
38.3,93,3317,71.5,2,32,1,1594
29.7,38.1,3608,64.1,2,37,1,1595
33.6,38.1,2849,62.9,3,40,1,1596
29.3,59.6,2985,66,3,42,1,1597
15.6,18.3,2619,44.5,4,44,1,1598
0,8,1735,10.9,4,42,1,1599
26.2,22.6,2064,51.6,4,41,1,1600
23.4,22.6,2346,54.3,4,42,1,1601
10.2,12.2,2231,33.6,4,43,1,1602
0,6.6,1855,4.7,4,43,1,1603
21.9,16,2220,36.7,4,43,1,1604
27,22.1,2375,52,4,46,1,1605
4.7,10.4,2317,25.4,4,48,1,1606
0,7.5,2024,1.6,4,48,1,1607
0,8.5,1816,0,4,47,1,1608
0,7.1,1544,0,4,45,1,1609
0,6.6,1439,0,4,43,1,1610
0,7.5,1377,6.3,5,42,2,1611
0,8,1394,6.6,5,40,2,1612
0,6.6,1329,6.3,5,39,2,1613
0,5.2,1193,6.3,5,37,1,1614
0,5.7,954,10.2,5,36,1,1615
16.8,11.8,1406,29.3,5,35,1,1616
27,24.4,2051,54.3,4,35,1,1617
26.6,27.7,2266,60.2,4,35,1,1618
15.2,17.4,2036,42.2,4,34,2,1619
0,5.7,1421,4.7,4,29,2,1620
0,8,1060,12.1,4,24,1,1621
38.7,39.9,2079,57.8,3,22,1,1622
50,99.1,2626,69.1,2,24,1,1623
44.1,100,2954,69.1,2,28,1,1624
10.2,22.1,2962,31.6,2,30,1,1625
0,7.1,1831,4.3,3,27,1,1626
11.3,11.3,1586,26.2,3,23,1,1627
16,15.5,1638,44.5,3,22,1,1628
2.7,8.9,1386,28.9,3,20,1,1629
5.1,8.9,1235,23,3,17,1,1630
11.7,11.3,1394,34.4,3,15,1,1631
4.7,8.9,1329,29.3,3,14,1,1632
0,7.1,946,21.1,3,12,1,1633
0,7.1,865,20.7,3,9,2,1634
0,6.6,837,19.9,1,5,2,1635
0,7.1,795,19.9,1,2,2,1636
0,6.6,749,19.1,1,0,2,1637
0,6.6,682,19.1,1,0,2,1638
0,6.1,672,18.8,1,0,2,1639
0,6.6,671,18.8,1,0,2,1640
0,6.1,671,18.8,1,0,2,1641
0,6.6,670,18.8,1,0,2,1642
0,6.6,673,18.4,1,0,2,1643
0,6.1,672,18.4,1,0,2,1644
0,6.1,671,18.4,1,0,2,1645
0,6.1,669,18.4,1,0,2,1646
0,6.1,671,18,1,0,2,1647
0,6.1,669,18,1,0,2,1648
0,6.1,669,18,1,0,2,1649
0,6.1,669,18,1,0,2,1650
0,6.1,647,17.2,1,0,2,1651
0,5.7,611,18,1,0,2,1652
0,5.7,626,17.2,1,0,2,1653
0,6.1,627,17.2,1,0,2,1654
0,5.7,629,17.2,1,0,2,1655
0,6.1,626,17.2,1,0,2,1656
0,6.1,619,18,1,0,2,1657
0,6.1,628,18,1,0,2,1658
0,6.1,630,18.4,1,0,2,1659
0,6.1,633,18,1,0,2,1660
0,6.1,633,18,1,0,2,1661
0,6.1,631,18,1,0,2,1662
0,6.1,633,18,1,0,2,1663
0,6.1,635,18,1,0,2,1664
0,5.7,638,16.4,1,0,2,1665
0,5.7,632,16.4,1,0,2,1666
0,5.7,627,16.4,1,0,2,1667
0,6.1,634,16.4,1,0,2,1668
0,6.6,675,16.4,1,0,2,1669
0,6.6,677,18.4,1,0,2,1670
0,6.6,670,19.1,1,0,2,1671
0,6.6,669,19.1,1,0,2,1672
0,7.1,662,18.8,1,0,2,1673
0,6.6,656,20.7,1,0,2,1674
0,6.6,668,19.9,1,0,2,1675
0,6.6,659,19.9,1,0,2,1676
0,6.6,658,20.3,1,0,2,1677
0,6.6,665,19.9,1,0,1,1678
7,9.4,1008,29.3,1,0,1,1679
19.1,15.5,1562,42.2,1,3,1,1680
23.4,20.7,2047,50.8,1,9,1,1681
29.7,24.4,2609,54.7,1,15,1,1682
27.7,24,2970,53.1,1,20,1,1683
22.7,23,2496,53.1,2,23,1,1684
18,16,2510,37.9,2,25,1,1685
24.2,21.1,1959,51.6,3,27,1,1686
20.7,19.7,1890,50.4,3,29,1,1687
16.8,15,1982,43.8,3,31,1,1688
16.4,14.1,2067,38.7,3,32,1,1689
18,15.5,1921,42.2,4,34,1,1690
18.4,15.5,1745,45.3,4,35,1,1691
12.9,11.8,1800,35.5,4,37,1,1692
0,5.7,1757,6.6,4,37,2,1693
0,7.5,1752,0,4,37,2,1694
0,7.5,1724,0,4,36,2,1695
0,7.5,1684,0,4,35,2,1696
0,7.1,1599,0,4,33,2,1697
0,6.1,1410,0,4,29,2,1698
0,5.2,1295,0,4,24,2,1699
0,6.1,1136,6.3,3,18,2,1700
0,7.1,951,18.4,3,12,2,1701
0,7.1,876,18.8,3,5,2,1702
0,7.1,814,18,1,0,2,1703
0,6.1,713,16,1,0,2,1704
0,5.7,643,16.4,1,0,2,1705
0,5.7,635,16.4,1,0,2,1706
0,5.7,626,16.4,1,0,2,1707
0,5.7,634,16,1,0,2,1708
0,5.7,629,16.4,1,0,2,1709
0,5.7,631,16.4,1,0,2,1710
0,5.7,632,16,1,0,2,1711
0,5.7,627,16.4,1,0,2,1712
0,6.1,642,16.4,1,0,2,1713
0,6.6,686,16.8,1,0,2,1714
0,6.6,674,18.4,1,0,2,1715
0,6.1,675,17.6,1,0,2,1716
0,6.1,684,16.4,1,0,2,1717
0,6.1,672,16.4,1,0,2,1718
0,6.1,665,16.4,1,0,2,1719
0,6.1,652,17.2,1,0,2,1720
0,6.1,652,18,1,0,2,1721
0,6.1,658,18,1,0,2,1722
0,6.6,662,18,1,0,2,1723
0,6.6,656,19.1,1,0,2,1724
0,6.6,667,18.8,1,0,2,1725
0,6.6,668,18.8,1,0,2,1726
0,6.6,672,18.4,1,0,2,1727
0,6.6,669,18.8,1,0,2,1728
0,6.6,673,18.4,1,0,2,1729
0,6.6,671,18.4,1,0,2,1730
0,6.6,674,18.4,1,0,2,1731
0,6.6,673,18,1,0,2,1732
0,6.6,672,18,1,0,2,1733
0,6.1,676,17.6,1,0,2,1734
0,6.6,675,17.2,1,0,2,1735
0,6.1,677,16.8,1,0,2,1736
0,6.1,671,16.8,1,0,2,1737
0,6.1,672,16.4,1,0,2,1738
0,6.1,674,16.4,1,0,2,1739
0,6.1,668,16.8,1,0,2,1740
0,6.1,669,16.8,1,0,2,1741
0,6.1,670,16.4,1,0,2,1742
0,6.1,669,16.8,1,0,2,1743
0,6.1,671,16.4,1,0,2,1744
0,6.1,667,16.8,1,0,2,1745
0,6.1,672,16.4,1,0,2,1746
0,6.1,667,16.8,1,0,2,1747
0,6.1,670,16.8,1,0,2,1748
0,6.1,669,16.8,1,0,2,1749
0,6.1,670,16.8,1,0,2,1750
0,7.1,648,18.8,1,0,2,1751
0,6.6,649,20.7,1,0,2,1752
0,7.1,660,21.1,1,0,2,1753
0,6.6,671,20.3,1,0,2,1754
0,7.1,668,20.3,1,0,2,1755
0,6.6,664,20.3,1,0,2,1756
0,7.1,661,20.7,1,0,2,1757
0,7.1,665,21.5,1,0,2,1758
0,7.1,673,21.1,1,0,2,1759
0,7.1,674,20.7,1,0,2,1760
0,7.1,672,20.7,1,0,2,1761
0,7.1,676,20.3,1,0,2,1762
0,6.6,674,19.9,1,0,2,1763
0,6.6,673,19.9,1,0,2,1764
0,6.6,676,19.5,1,0,2,1765
0,6.6,672,19.9,1,0,2,1766
0,6.6,673,19.5,1,0,2,1767
0,6.6,670,19.5,1,0,2,1768
0,6.6,677,18,1,0,2,1769
0,6.6,665,20.3,1,0,1,1770
0,8,773,23.8,1,0,1,1771
5.1,9.9,1238,29.7,1,4,1,1772
9.4,10.4,1442,30.5,1,8,1,1773
9.4,9.9,1691,25.4,1,12,1,1774
10.9,10.8,1759,24.2,1,14,1,1775
14.8,14.6,1731,39.5,2,16,1,1776
18.7,16.9,1970,45.7,2,19,1,1777
23.8,18.3,2147,47.7,2,22,1,1778
25.8,21.1,2506,51.6,2,26,1,1779
25.8,21.6,2715,50,2,29,1,1780
25.8,21.1,2085,52.3,3,31,1,1781
21.9,19.3,2124,50.4,3,33,1,1782
0,6.6,2012,14.5,3,33,1,1783
0,8.5,1567,12.5,4,31,1,1784
0,7.1,1440,5.1,4,30,2,1785
0,5.7,1222,5.5,4,28,2,1786
0,5.7,999,10.2,4,25,2,1787
0,6.1,935,10.9,4,22,2,1788
0,6.6,994,14.1,3,18,2,1789
0,7.1,962,16.4,3,14,2,1790
0,7.1,886,19.1,3,11,2,1791
0,7.1,844,19.5,3,7,2,1792
0,7.1,790,19.5,1,3,2,1793
0,7.1,770,19.5,1,0,2,1794
0,6.6,690,19.9,1,0,2,1795
0,6.6,673,19.5,1,0,2,1796
0,6.6,672,19.5,1,0,2,1797
0,6.6,677,18.8,1,0,2,1798
0,6.1,647,17.2,1,0,2,1799
0,6.1,622,18,1,0,2,1800
0,6.1,627,18,1,0,2,1801
0,6.1,629,18,1,0,2,1802
0,6.1,631,18,1,0,2,1803
0,6.1,632,17.6,1,0,2,1804
0,6.1,630,17.6,1,0,2,1805
0,6.1,634,17.6,1,0,1,1806
0.8,7.5,780,21.5,1,0,1,1807
5.9,9.4,1203,27.3,1,4,1,1808
9.8,9.9,1417,28.1,1,8,1,1809
10.5,10.8,1749,26.2,1,10,1,1810
0,7.5,1642,14.1,1,12,2,1811
0,5.7,1093,11.3,2,12,2,1812
0,5.7,975,10.5,2,12,2,1813
0,5.7,950,10.2,2,12,2,1814
0,5.7,894,10.2,2,10,2,1815
0,5.7,829,11.3,2,9,2,1816
0,6.6,783,14.5,2,7,2,1817
0,6.1,786,13.7,1,5,2,1818
0,6.1,810,13.3,1,6,1,1819
0,7.5,916,17.2,1,8,1,1820
16,14.1,1904,37.1,1,12,1,1821
1.6,8.5,2292,18,1,16,1,1822
0,6.1,1538,6.3,2,19,1,1823
0,7.1,1476,9,2,20,2,1824
0,7.1,1234,12.1,3,20,2,1825
0,7.1,1152,12.1,3,19,2,1826
0,7.1,1054,12.9,3,17,2,1827
0,6.6,1022,13.3,3,17,1,1828
0,6.6,1052,12.1,3,18,1,1829
0,6.6,1091,11.3,3,20,1,1830
0,6.6,1172,10.5,3,22,2,1831
0,6.6,1263,9.8,3,23,2,1832
0,6.6,1323,8.6,3,24,2,1833
0,6.6,1245,9.4,3,22,2,1834
0,6.6,1153,10.9,3,20,2,1835
0,6.1,1068,10.9,3,18,1,1836
0,6.1,1054,10.2,3,19,1,1837
0,6.1,1101,9.8,3,21,1,1838
0,5.7,1205,7.8,3,22,1,1839
0,5.7,1248,7.8,3,23,2,1840
0,6.1,1266,8.2,3,23,2,1841
0,6.1,1227,9,3,22,2,1842
0,6.1,1234,8.6,3,23,1,1843
0,6.1,1257,8.2,3,23,1,1844
0,6.6,1273,9,3,23,1,1845
12.1,10.4,1602,23,3,24,1,1846
12.5,11.8,1747,28.9,3,25,1,1847
11.7,12.7,1941,34,3,27,1,1848
0,6.6,1762,10.2,3,28,1,1849
0,7.1,1717,7.4,3,28,1,1850
0,7.1,1648,6.3,3,28,1,1851
0,6.6,1598,5.9,3,28,1,1852
0,6.6,1561,5.1,3,28,1,1853
0,6.6,1538,4.7,3,29,2,1854
0,6.6,1582,5.1,3,29,2,1855
0,6.6,1547,5.1,3,28,2,1856
0,6.1,1437,5.9,3,26,2,1857
0,6.6,1345,8.2,3,24,2,1858
0,6.1,1237,9.8,3,21,2,1859
0,6.6,1090,11.7,3,17,2,1860
0,6.1,992,11.7,3,15,1,1861
0,6.1,973,11.7,3,15,1,1862
10.9,10.4,1230,25.4,3,16,1,1863
11.3,13.2,1608,38.7,3,18,1,1864
0,7.1,1343,18.8,3,19,1,1865
0,6.6,1227,11.3,3,19,1,1866
2.7,7.5,1277,17.6,3,19,1,1867
0.4,6.6,1223,15.6,3,19,1,1868
7,8.5,1259,20.7,3,19,1,1869
14.1,12.7,1515,33.6,3,20,1,1870
15.2,16,1781,43.4,3,22,1,1871
11.7,11.8,1659,34.4,3,24,1,1872
10.2,10.4,1649,27.3,3,25,1,1873
0,6.6,1615,12.1,3,26,2,1874
0,6.6,1456,8.2,3,25,2,1875
0,6.1,1354,8.2,3,24,2,1876
0,6.6,1252,9.8,3,21,2,1877
0,6.6,1118,11.7,3,18,2,1878
0,7.1,988,15.2,3,14,2,1879
0,7.1,878,16.4,3,11,2,1880
0,7.1,832,16.8,3,11,2,1881
0,7.1,838,16.8,3,10,1,1882
0,7.1,822,17.6,3,10,2,1883
0,7.1,805,19.5,3,7,2,1884
0,6.6,804,18.4,1,3,2,1885
0,6.6,765,17.2,14,0,1,1886
2.3,8,860,21.9,14,0,1,1887
0,8,790,23.4,14,2,1,1888
0,7.1,829,19.5,14,3,2,1889
0,7.1,721,24.2,14,4,2,1890
0,7.1,760,22.7,14,3,2,1891
0,7.1,772,21.9,14,3,2,1892
0,6.6,760,21.9,14,0,2,1893
0,6.6,704,20.3,14,0,2,1894
0,6.6,673,19.9,1,0,2,1895
0,7.1,682,19.9,1,0,1,1896
0,7.1,748,22.3,1,0,1,1897
0,7.1,798,19.1,1,2,1,1898
0.4,6.6,927,21.5,1,3,1,1899
0,7.1,794,19.9,1,4,2,1900
0,6.6,794,18.8,14,2,2,1901
0,6.6,750,17.2,14,0,1,1902
0,7.1,743,20.7,14,0,1,1903
0,7.1,771,20.3,14,1,2,1904
0,7.1,761,19.9,14,2,2,1905
0,6.6,765,18.8,14,2,2,1906
0,6.6,757,18.4,14,1,2,1907
0,6.1,695,17.6,14,0,2,1908
0,6.1,639,18,14,0,1,1909
0,6.6,694,18.8,14,0,1,1910
0,6.1,713,18,14,0,2,1911
0,6.1,638,18,14,0,2,1912
0,6.1,632,18,14,0,2,1913
0,5.7,631,18,14,0,2,1914
0,6.1,629,18,14,0,2,1915
0,6.1,625,18.4,14,0,2,1916
0,6.1,627,18.4,14,0,2,1917
0,5.7,630,17.6,1,0,1,1918
6.6,8.9,1063,27.7,1,0,1,1919
2.7,7.1,1130,22.3,1,5,1,1920
0,6.1,885,15.2,1,5,2,1921
0,8.5,763,20.7,14,1,2,1922
0,7.5,756,19.9,14,0,1,1923
0,8,935,23.8,14,0,1,1924
0,7.5,818,22.3,14,2,2,1925
0,7.1,782,20.3,14,2,2,1926
0,7.1,753,21.5,14,2,2,1927
0,7.1,763,21.1,14,2,2,1928
0,6.6,732,19.9,14,0,2,1929
0,6.6,674,20.3,14,0,2,1930
0,7.1,670,20.3,14,0,2,1931
0,6.6,670,19.9,14,0,2,1932
0,6.6,665,20.3,14,0,2,1933
0,6.6,669,20.3,14,0,2,1934
0,6.6,672,19.9,14,0,2,1935
0,6.6,674,19.9,14,0,2,1936
0,6.6,670,19.9,14,0,2,1937
0,6.6,669,19.9,14,0,2,1938
0,6.1,676,17.6,1,0,1,1939
0,6.1,666,20.7,1,0,2,1940
0,6.6,652,21.5,1,0,2,1941
0,6.6,666,20.3,0,0,2,1942
0,6.1,678,18,0,0,2,1943
0,6.1,674,18,0,0,2,1944
0,6.6,1206,14.8,0,0,2,1
0,6.1,1042,5.5,0,0,2,2
0,6.6,799,6.6,0,0,2,3
0,5.7,712,6.3,0,0,2,4
0,5.7,703,7,0,0,2,5
0,5.7,707,7.8,0,0,2,6
